time,(V)
5.380000,3.575610E-1
5.385000,3.600720E-1
5.390000,3.625830E-1
5.395000,3.676050E-1
5.400000,3.525390E-1
5.405000,3.625830E-1
5.410000,3.650940E-1
5.415000,3.550500E-1
5.420000,3.600720E-1
5.425000,3.575610E-1
5.430000,3.600720E-1
5.435000,3.650940E-1
5.440000,3.550500E-1
5.445000,3.600720E-1
5.450000,3.676050E-1
5.455000,3.600720E-1
5.460000,3.575610E-1
5.465000,3.650940E-1
5.470000,3.625830E-1
5.475000,3.600720E-1
5.480000,3.676050E-1
5.485000,3.600720E-1
5.490000,3.550500E-1
5.495000,3.600720E-1
5.500000,3.676050E-1
5.505000,3.550500E-1
5.510000,3.600720E-1
5.515000,3.600720E-1
5.520000,3.600720E-1
5.525000,3.676050E-1
5.530000,3.550500E-1
5.535000,3.676050E-1
5.540000,3.575610E-1
5.545000,3.676050E-1
5.550000,3.550500E-1
5.555000,3.600720E-1
5.560000,3.600720E-1
5.565000,3.625830E-1
5.570000,3.600720E-1
5.575000,3.550500E-1
5.580000,3.676050E-1
5.585000,3.550500E-1
5.590000,3.676050E-1
5.595000,3.600720E-1
5.600000,3.600720E-1
5.605000,3.676050E-1
5.610000,3.575610E-1
5.615000,3.625830E-1
5.620000,3.676050E-1
5.625000,3.600720E-1
5.630000,3.600720E-1
5.635000,3.676050E-1
5.640000,3.550500E-1
5.645000,3.650940E-1
5.650000,4.555944E+0
5.655000,4.553433E+0
5.660000,4.558455E+0
5.665000,4.548411E+0
5.670000,4.555944E+0
5.675000,4.558455E+0
5.680000,4.548411E+0
5.685000,4.550922E+0
5.690000,4.553433E+0
5.695000,4.545900E+0
5.700000,4.553433E+0
5.705000,4.553433E+0
5.710000,4.553433E+0
5.715000,4.558455E+0
5.720000,4.548411E+0
5.725000,4.555944E+0
5.730000,4.555944E+0
5.735000,4.555944E+0
5.740000,4.553433E+0
5.745000,4.558455E+0
5.750000,4.550922E+0
5.755000,4.558455E+0
5.760000,4.555944E+0
5.765000,4.553433E+0
5.770000,4.555944E+0
5.775000,4.545900E+0
5.780000,4.558455E+0
5.785000,4.553433E+0
5.790000,4.553433E+0
5.795000,4.558455E+0
5.800000,4.548411E+0
5.805000,4.558455E+0
5.810000,4.555944E+0
5.815000,3.550500E-1
5.820000,3.650940E-1
5.825000,3.550500E-1
5.830000,3.600720E-1
5.835000,3.600720E-1
5.840000,3.575610E-1
5.845000,3.650940E-1
5.850000,3.600720E-1
5.855000,3.575610E-1
5.860000,3.600720E-1
5.865000,3.550500E-1
5.870000,3.600720E-1
5.875000,3.600720E-1
5.880000,3.525390E-1
5.885000,3.600720E-1
5.890000,3.676050E-1
5.895000,3.625830E-1
5.900000,3.550500E-1
5.905000,3.650940E-1
5.910000,3.550500E-1
5.915000,3.575610E-1
5.920000,3.600720E-1
5.925000,3.550500E-1
5.930000,3.701159E-1
5.935000,3.600720E-1
5.940000,3.625830E-1
5.945000,3.650940E-1
5.950000,3.550500E-1
5.955000,3.676050E-1
5.960000,3.550500E-1
5.965000,3.676050E-1
5.970000,3.600720E-1
5.975000,3.625830E-1
5.980000,3.600720E-1
5.985000,3.550500E-1
5.990000,3.650940E-1
5.995000,3.550500E-1
6.000000,3.600720E-1
6.005000,3.600720E-1
6.010000,3.550500E-1
6.015000,3.600720E-1
6.020000,3.600720E-1
6.025000,3.575610E-1
6.030000,3.676050E-1
6.035000,3.600720E-1
6.040000,3.550500E-1
6.045000,3.676050E-1
6.050000,3.600720E-1
6.055000,3.550500E-1
6.060000,3.625830E-1
6.065000,3.600720E-1
6.070000,3.550500E-1
6.075000,3.600720E-1
6.080000,3.650940E-1
6.085000,3.550500E-1
6.090000,3.600720E-1
6.095000,3.600720E-1
6.100000,3.550500E-1
6.105000,3.650940E-1
6.110000,3.550500E-1
6.115000,3.650940E-1
6.120000,3.575610E-1
6.125000,3.650940E-1
6.130000,3.550500E-1
6.135000,3.676050E-1
6.140000,3.550500E-1
6.145000,3.625830E-1
6.150000,3.600720E-1
6.155000,3.550500E-1
6.160000,3.650940E-1
6.165000,3.550500E-1
6.170000,3.650940E-1
6.175000,3.575610E-1
6.180000,3.650940E-1
6.185000,3.600720E-1
6.190000,3.676050E-1
6.195000,3.575610E-1
6.200000,3.676050E-1
6.205000,3.600720E-1
6.210000,3.600720E-1
6.215000,3.600720E-1
6.220000,3.625830E-1
6.225000,3.600720E-1
6.230000,3.676050E-1
6.235000,3.550500E-1
6.240000,3.600720E-1
6.245000,3.600720E-1
6.250000,3.600720E-1
6.255000,3.600720E-1
6.260000,3.600720E-1
6.265000,3.600720E-1
6.270000,3.600720E-1
6.275000,3.600720E-1
6.280000,3.600720E-1
6.285000,3.625830E-1
6.290000,3.600720E-1
6.295000,3.600720E-1
6.300000,3.600720E-1
6.305000,3.600720E-1
6.310000,3.550500E-1
6.315000,3.676050E-1
6.320000,3.940750E+0
6.325000,4.553433E+0
6.330000,4.558455E+0
6.335000,4.548411E+0
6.340000,4.555944E+0
6.345000,4.555944E+0
6.350000,4.548411E+0
6.355000,4.555944E+0
6.360000,4.558455E+0
6.365000,4.553433E+0
6.370000,4.555944E+0
6.375000,4.558455E+0
6.380000,4.545900E+0
6.385000,4.555944E+0
6.390000,4.550922E+0
6.395000,4.553433E+0
6.400000,4.558455E+0
6.405000,4.553433E+0
6.410000,4.555944E+0
6.415000,4.555944E+0
6.420000,4.545900E+0
6.425000,4.553433E+0
6.430000,4.558455E+0
6.435000,4.555944E+0
6.440000,4.555944E+0
6.445000,4.555944E+0
6.450000,4.555944E+0
6.455000,4.555944E+0
6.460000,4.548411E+0
6.465000,4.558455E+0
6.470000,4.545900E+0
6.475000,4.558455E+0
6.480000,4.553433E+0
6.485000,3.625830E-1
6.490000,3.600720E-1
6.495000,3.600720E-1
6.500000,3.550500E-1
6.505000,3.676050E-1
6.510000,3.550500E-1
6.515000,3.676050E-1
6.520000,3.600720E-1
6.525000,3.600720E-1
6.530000,3.600720E-1
6.535000,3.600720E-1
6.540000,3.676050E-1
6.545000,3.550500E-1
6.550000,3.676050E-1
6.555000,3.550500E-1
6.560000,3.676050E-1
6.565000,3.575610E-1
6.570000,3.676050E-1
6.575000,3.550500E-1
6.580000,3.676050E-1
6.585000,3.550500E-1
6.590000,3.650940E-1
6.595000,3.625830E-1
6.600000,3.676050E-1
6.605000,3.550500E-1
6.610000,3.676050E-1
6.615000,3.550500E-1
6.620000,3.676050E-1
6.625000,3.600720E-1
6.630000,3.650940E-1
6.635000,3.550500E-1
6.640000,3.676050E-1
6.645000,3.600720E-1
6.650000,3.550500E-1
6.655000,3.600720E-1
6.660000,3.676050E-1
6.665000,3.550500E-1
6.670000,3.600720E-1
6.675000,3.676050E-1
6.680000,3.550500E-1
6.685000,3.600720E-1
6.690000,3.600720E-1
6.695000,3.625830E-1
6.700000,3.676050E-1
6.705000,3.600720E-1
6.710000,3.575610E-1
6.715000,3.575610E-1
6.720000,3.600720E-1
6.725000,3.600720E-1
6.730000,3.575610E-1
6.735000,3.600720E-1
6.740000,3.600720E-1
6.745000,3.650940E-1
6.750000,3.575610E-1
6.755000,3.600720E-1
6.760000,3.600720E-1
6.765000,3.550500E-1
6.770000,3.650940E-1
6.775000,3.600720E-1
6.780000,3.550500E-1
6.785000,3.676050E-1
6.790000,3.575610E-1
6.795000,3.575610E-1
6.800000,3.600720E-1
6.805000,3.600720E-1
6.810000,3.550500E-1
6.815000,3.676050E-1
6.820000,3.550500E-1
6.825000,3.600720E-1
6.830000,3.600720E-1
6.835000,3.600720E-1
6.840000,3.600720E-1
6.845000,3.625830E-1
6.850000,3.575610E-1
6.855000,3.550500E-1
6.860000,3.600720E-1
6.865000,3.575610E-1
6.870000,3.575610E-1
6.875000,3.676050E-1
6.880000,3.600720E-1
6.885000,3.600720E-1
6.890000,3.600720E-1
6.895000,3.550500E-1
6.900000,3.676050E-1
6.905000,3.550500E-1
6.910000,3.625830E-1
6.915000,3.676050E-1
6.920000,3.550500E-1
6.925000,3.600720E-1
6.930000,3.676050E-1
6.935000,3.525390E-1
6.940000,3.600720E-1
6.945000,3.600720E-1
6.950000,3.600720E-1
6.955000,3.550500E-1
6.960000,3.650940E-1
6.965000,3.550500E-1
6.970000,3.650940E-1
6.975000,3.600720E-1
6.980000,3.625830E-1
6.985000,3.600720E-1
6.990000,3.625830E-1
6.995000,3.575610E-1
7.000000,3.550500E-1
7.005000,3.676050E-1
7.010000,3.600720E-1
7.015000,3.600720E-1
7.020000,3.600720E-1
7.025000,3.550500E-1
7.030000,3.676050E-1
7.035000,3.575610E-1
7.040000,3.676050E-1
7.045000,3.575610E-1
7.050000,3.600720E-1
7.055000,3.600720E-1
7.060000,3.550500E-1
7.065000,3.600720E-1
7.070000,3.600720E-1
7.075000,3.600720E-1
7.080000,3.600720E-1
7.085000,3.600720E-1
7.090000,3.676050E-1
7.095000,3.550500E-1
7.100000,3.650940E-1
7.105000,3.550500E-1
7.110000,3.676050E-1
7.115000,3.575610E-1
7.120000,3.650940E-1
7.125000,3.550500E-1
7.130000,3.676050E-1
7.135000,3.550500E-1
7.140000,3.625830E-1
7.145000,3.550500E-1
7.150000,3.676050E-1
7.155000,3.600720E-1
7.160000,3.625830E-1
7.165000,3.600720E-1
7.170000,4.548411E+0
7.175000,4.558455E+0
7.180000,4.548411E+0
7.185000,4.548411E+0
7.190000,4.553433E+0
7.195000,4.550922E+0
7.200000,4.550922E+0
7.205000,4.545900E+0
7.210000,4.555944E+0
7.215000,4.553433E+0
7.220000,4.543389E+0
7.225000,4.558455E+0
7.230000,4.548411E+0
7.235000,4.550922E+0
7.240000,4.550922E+0
7.245000,4.558455E+0
7.250000,4.550922E+0
7.255000,4.545900E+0
7.260000,4.553433E+0
7.265000,4.550922E+0
7.270000,4.553433E+0
7.275000,4.548411E+0
7.280000,4.553433E+0
7.285000,4.558455E+0
7.290000,4.550922E+0
7.295000,4.545900E+0
7.300000,4.550922E+0
7.305000,4.555944E+0
7.310000,4.553433E+0
7.315000,4.553433E+0
7.320000,4.550922E+0
7.325000,4.545900E+0
7.330000,4.558455E+0
7.335000,3.600720E-1
7.340000,3.550500E-1
7.345000,3.600720E-1
7.350000,3.600720E-1
7.355000,3.550500E-1
7.360000,3.650940E-1
7.365000,3.550500E-1
7.370000,3.600720E-1
7.375000,3.600720E-1
7.380000,3.625830E-1
7.385000,3.600720E-1
7.390000,3.600720E-1
7.395000,3.600720E-1
7.400000,3.676050E-1
7.405000,3.600720E-1
7.410000,3.550500E-1
7.415000,3.600720E-1
7.420000,3.676050E-1
7.425000,3.575610E-1
7.430000,3.550500E-1
7.435000,3.600720E-1
7.440000,3.676050E-1
7.445000,3.600720E-1
7.450000,3.550500E-1
7.455000,3.575610E-1
7.460000,3.600720E-1
7.465000,3.600720E-1
7.470000,3.600720E-1
7.475000,3.550500E-1
7.480000,3.625830E-1
7.485000,3.600720E-1
7.490000,3.550500E-1
7.495000,3.600720E-1
7.500000,3.600720E-1
7.505000,3.600720E-1
7.510000,3.625830E-1
7.515000,3.600720E-1
7.520000,3.600720E-1
7.525000,3.600720E-1
7.530000,3.600720E-1
7.535000,3.650940E-1
7.540000,3.550500E-1
7.545000,3.600720E-1
7.550000,3.575610E-1
7.555000,3.550500E-1
7.560000,3.600720E-1
7.565000,3.600720E-1
7.570000,3.550500E-1
7.575000,3.650940E-1
7.580000,3.625830E-1
7.585000,3.600720E-1
7.590000,3.650940E-1
7.595000,3.550500E-1
7.600000,3.625830E-1
7.605000,3.600720E-1
7.610000,3.550500E-1
7.615000,3.676050E-1
7.620000,3.600720E-1
7.625000,3.550500E-1
7.630000,3.625830E-1
7.635000,3.600720E-1
7.640000,3.600720E-1
7.645000,3.600720E-1
7.650000,3.676050E-1
7.655000,3.600720E-1
7.660000,3.575610E-1
7.665000,3.676050E-1
7.670000,3.550500E-1
7.675000,3.600720E-1
7.680000,3.676050E-1
7.685000,3.600720E-1
7.690000,3.600720E-1
7.695000,3.676050E-1
7.700000,3.600720E-1
7.705000,3.575610E-1
7.710000,3.676050E-1
7.715000,3.600720E-1
7.720000,3.600720E-1
7.725000,3.676050E-1
7.730000,3.525390E-1
7.735000,3.650940E-1
7.740000,3.525390E-1
7.745000,3.600720E-1
7.750000,3.676050E-1
7.755000,3.600720E-1
7.760000,3.600720E-1
7.765000,3.600720E-1
7.770000,3.600720E-1
7.775000,3.676050E-1
7.780000,3.550500E-1
7.785000,3.676050E-1
7.790000,3.600720E-1
7.795000,3.625830E-1
7.800000,3.676050E-1
7.805000,3.600720E-1
7.810000,3.575610E-1
7.815000,3.575610E-1
7.820000,3.525390E-1
7.825000,3.650940E-1
7.830000,3.600720E-1
7.835000,3.550500E-1
7.840000,4.553433E+0
7.845000,4.555944E+0
7.850000,4.548411E+0
7.855000,4.558455E+0
7.860000,4.555944E+0
7.865000,4.545900E+0
7.870000,4.560966E+0
7.875000,4.548411E+0
7.880000,4.555944E+0
7.885000,4.553433E+0
7.890000,4.558455E+0
7.895000,4.563477E+0
7.900000,4.553433E+0
7.905000,4.548411E+0
7.910000,4.558455E+0
7.915000,4.555944E+0
7.920000,4.555944E+0
7.925000,4.553433E+0
7.930000,4.545900E+0
7.935000,4.555944E+0
7.940000,4.553433E+0
7.945000,4.545900E+0
7.950000,4.555944E+0
7.955000,4.563477E+0
7.960000,4.548411E+0
7.965000,4.555944E+0
7.970000,4.555944E+0
7.975000,4.550922E+0
7.980000,4.560966E+0
7.985000,4.553433E+0
7.990000,4.555944E+0
7.995000,4.560966E+0
8.000000,4.548411E+0
8.005000,3.676050E-1
8.010000,3.550500E-1
8.015000,3.676050E-1
8.020000,3.600720E-1
8.025000,3.600720E-1
8.030000,3.600720E-1
8.035000,3.600720E-1
8.040000,3.676050E-1
8.045000,3.550500E-1
8.050000,3.600720E-1
8.055000,3.625830E-1
8.060000,3.550500E-1
8.065000,3.600720E-1
8.070000,3.650940E-1
8.075000,3.600720E-1
8.080000,3.625830E-1
8.085000,3.650940E-1
8.090000,3.575610E-1
8.095000,3.600720E-1
8.100000,3.650940E-1
8.105000,3.600720E-1
8.110000,3.600720E-1
8.115000,3.676050E-1
8.120000,3.600720E-1
8.125000,3.600720E-1
8.130000,3.676050E-1
8.135000,3.550500E-1
8.140000,3.600720E-1
8.145000,3.600720E-1
8.150000,3.575610E-1
8.155000,3.600720E-1
8.160000,3.650940E-1
8.165000,3.600720E-1
8.170000,3.600720E-1
8.175000,3.600720E-1
8.180000,3.650940E-1
8.185000,3.600720E-1
8.190000,3.550500E-1
8.195000,3.575610E-1
8.200000,3.650940E-1
8.205000,3.600720E-1
8.210000,3.625830E-1
8.215000,3.550500E-1
8.220000,3.575610E-1
8.225000,3.625830E-1
8.230000,3.676050E-1
8.235000,3.600720E-1
8.240000,3.600720E-1
8.245000,3.676050E-1
8.250000,3.600720E-1
8.255000,3.600720E-1
8.260000,3.600720E-1
8.265000,3.625830E-1
8.270000,3.676050E-1
8.275000,3.550500E-1
8.280000,3.625830E-1
8.285000,3.676050E-1
8.290000,3.701159E-1
8.295000,3.600720E-1
8.300000,3.550500E-1
8.305000,3.600720E-1
8.310000,3.676050E-1
8.315000,3.600720E-1
8.320000,3.550500E-1
8.325000,3.600720E-1
8.330000,3.676050E-1
8.335000,3.600720E-1
8.340000,3.525390E-1
8.345000,3.625830E-1
8.350000,3.600720E-1
8.355000,3.550500E-1
8.360000,3.625830E-1
8.365000,3.650940E-1
8.370000,3.600720E-1
8.375000,3.600720E-1
8.380000,3.676050E-1
8.385000,3.600720E-1
8.390000,3.550500E-1
8.395000,3.600720E-1
8.400000,3.676050E-1
8.405000,3.625830E-1
8.410000,3.550500E-1
8.415000,3.625830E-1
8.420000,3.676050E-1
8.425000,3.625830E-1
8.430000,3.625830E-1
8.435000,3.676050E-1
8.440000,3.575610E-1
8.445000,3.550500E-1
8.450000,3.600720E-1
8.455000,3.676050E-1
8.460000,3.676050E-1
8.465000,3.676050E-1
8.470000,3.650940E-1
8.475000,3.600720E-1
8.480000,3.575610E-1
8.485000,3.650940E-1
8.490000,3.575610E-1
8.495000,3.600720E-1
8.500000,3.575610E-1
8.505000,3.676050E-1
8.510000,3.600720E-1
8.515000,3.550500E-1
8.520000,3.600720E-1
8.525000,3.676050E-1
8.530000,3.600720E-1
8.535000,3.550500E-1
8.540000,3.625830E-1
8.545000,3.600720E-1
8.550000,3.650940E-1
8.555000,3.625830E-1
8.560000,3.550500E-1
8.565000,3.600720E-1
8.570000,3.676050E-1
8.575000,3.600720E-1
8.580000,3.550500E-1
8.585000,3.600720E-1
8.590000,3.600720E-1
8.595000,3.550500E-1
8.600000,3.625830E-1
8.605000,3.600720E-1
8.610000,3.550500E-1
8.615000,3.676050E-1
8.620000,3.625830E-1
8.625000,3.600720E-1
8.630000,3.625830E-1
8.635000,3.676050E-1
8.640000,3.600720E-1
8.645000,3.625830E-1
8.650000,3.676050E-1
8.655000,3.550500E-1
8.660000,3.600720E-1
8.665000,3.600720E-1
8.670000,3.550500E-1
8.675000,3.600720E-1
8.680000,3.575610E-1
8.685000,4.550922E+0
8.690000,4.555944E+0
8.695000,4.555944E+0
8.700000,4.558455E+0
8.705000,4.560966E+0
8.710000,4.553433E+0
8.715000,4.548411E+0
8.720000,4.545900E+0
8.725000,4.555944E+0
8.730000,4.560966E+0
8.735000,4.563477E+0
8.740000,4.555944E+0
8.745000,4.548411E+0
8.750000,4.555944E+0
8.755000,4.565988E+0
8.760000,4.553433E+0
8.765000,4.548411E+0
8.770000,4.555944E+0
8.775000,4.555944E+0
8.780000,4.553433E+0
8.785000,4.558455E+0
8.790000,4.553433E+0
8.795000,4.550922E+0
8.800000,4.558455E+0
8.805000,4.555944E+0
8.810000,4.548411E+0
8.815000,4.560966E+0
8.820000,4.550922E+0
8.825000,4.555944E+0
8.830000,4.565988E+0
8.835000,4.548411E+0
8.840000,4.555944E+0
8.845000,4.553433E+0
8.850000,3.550500E-1
8.855000,3.600720E-1
8.860000,3.625830E-1
8.865000,3.575610E-1
8.870000,3.600720E-1
8.875000,3.676050E-1
8.880000,3.525390E-1
8.885000,3.625830E-1
8.890000,3.600720E-1
8.895000,3.550500E-1
8.900000,3.676050E-1
8.905000,3.650940E-1
8.910000,3.600720E-1
8.915000,3.575610E-1
8.920000,3.625830E-1
8.925000,3.676050E-1
8.930000,3.575610E-1
8.935000,3.575610E-1
8.940000,3.600720E-1
8.945000,3.650940E-1
8.950000,3.600720E-1
8.955000,3.575610E-1
8.960000,3.600720E-1
8.965000,3.676050E-1
8.970000,3.600720E-1
8.975000,3.575610E-1
8.980000,3.600720E-1
8.985000,3.650940E-1
8.990000,3.550500E-1
8.995000,3.600720E-1
9.000000,3.676050E-1
9.005000,3.550500E-1
9.010000,3.600720E-1
9.015000,3.625830E-1
9.020000,3.550500E-1
9.025000,3.600720E-1
9.030000,3.676050E-1
9.035000,3.600720E-1
9.040000,3.550500E-1
9.045000,3.625830E-1
9.050000,3.650940E-1
9.055000,3.575610E-1
9.060000,3.575610E-1
9.065000,3.600720E-1
9.070000,3.676050E-1
9.075000,3.575610E-1
9.080000,3.600720E-1
9.085000,3.575610E-1
9.090000,3.550500E-1
9.095000,3.600720E-1
9.100000,3.676050E-1
9.105000,3.550500E-1
9.110000,3.600720E-1
9.115000,3.650940E-1
9.120000,3.575610E-1
9.125000,3.550500E-1
9.130000,3.600720E-1
9.135000,3.676050E-1
9.140000,3.575610E-1
9.145000,3.600720E-1
9.150000,3.676050E-1
9.155000,3.600720E-1
9.160000,3.550500E-1
9.165000,3.600720E-1
9.170000,3.600720E-1
9.175000,3.575610E-1
9.180000,3.600720E-1
9.185000,3.676050E-1
9.190000,3.550500E-1
9.195000,3.600720E-1
9.200000,3.600720E-1
9.205000,3.575610E-1
9.210000,3.600720E-1
9.215000,3.600720E-1
9.220000,3.550500E-1
9.225000,3.600720E-1
9.230000,3.600720E-1
9.235000,3.676050E-1
9.240000,3.625830E-1
9.245000,3.525390E-1
9.250000,3.676050E-1
9.255000,3.600720E-1
9.260000,3.600720E-1
9.265000,3.676050E-1
9.270000,3.550500E-1
9.275000,3.625830E-1
9.280000,3.676050E-1
9.285000,3.625830E-1
9.290000,3.600720E-1
9.295000,3.650940E-1
9.300000,3.600720E-1
9.305000,3.625830E-1
9.310000,3.600720E-1
9.315000,3.600720E-1
9.320000,3.625830E-1
9.325000,3.625830E-1
9.330000,3.650940E-1
9.335000,3.625830E-1
9.340000,3.575610E-1
9.345000,3.625830E-1
9.350000,3.676050E-1
9.355000,4.553433E+0
9.360000,4.558455E+0
9.365000,4.560966E+0
9.370000,4.553433E+0
9.375000,4.558455E+0
9.380000,4.560966E+0
9.385000,4.558455E+0
9.390000,4.548411E+0
9.395000,4.555944E+0
9.400000,4.565988E+0
9.405000,4.548411E+0
9.410000,4.558455E+0
9.415000,4.558455E+0
9.420000,4.553433E+0
9.425000,4.555944E+0
9.430000,4.560966E+0
9.435000,4.555944E+0
9.440000,4.550922E+0
9.445000,4.558455E+0
9.450000,4.555944E+0
9.455000,4.558455E+0
9.460000,4.550922E+0
9.465000,4.555944E+0
9.470000,4.560966E+0
9.475000,4.558455E+0
9.480000,4.558455E+0
9.485000,4.555944E+0
9.490000,4.555944E+0
9.495000,4.560966E+0
9.500000,4.558455E+0
9.505000,4.550922E+0
9.510000,4.555944E+0
9.515000,4.558455E+0
9.520000,4.565988E+0
9.525000,3.525390E-1
9.530000,3.625830E-1
9.535000,3.676050E-1
9.540000,3.550500E-1
9.545000,3.625830E-1
9.550000,3.600720E-1
9.555000,3.550500E-1
9.560000,3.600720E-1
9.565000,3.676050E-1
9.570000,3.575610E-1
9.575000,3.676050E-1
9.580000,3.550500E-1
9.585000,3.600720E-1
9.590000,3.600720E-1
9.595000,3.625830E-1
9.600000,3.650940E-1
9.605000,3.550500E-1
9.610000,3.600720E-1
9.615000,3.600720E-1
9.620000,3.550500E-1
9.625000,3.600720E-1
9.630000,3.600720E-1
9.635000,3.550500E-1
9.640000,3.676050E-1
9.645000,3.600720E-1
9.650000,3.625830E-1
9.655000,3.676050E-1
9.660000,3.600720E-1
9.665000,3.550500E-1
9.670000,3.600720E-1
9.675000,3.625830E-1
9.680000,3.550500E-1
9.685000,3.600720E-1
9.690000,3.676050E-1
9.695000,3.575610E-1
9.700000,3.600720E-1
9.705000,3.600720E-1
9.710000,3.550500E-1
9.715000,3.575610E-1
9.720000,3.600720E-1
9.725000,3.525390E-1
9.730000,3.676050E-1
9.735000,3.600720E-1
9.740000,3.550500E-1
9.745000,3.650940E-1
9.750000,3.600720E-1
9.755000,3.550500E-1
9.760000,3.600720E-1
9.765000,3.676050E-1
9.770000,3.575610E-1
9.775000,3.676050E-1
9.780000,3.575610E-1
9.785000,3.600720E-1
9.790000,3.600720E-1
9.795000,3.625830E-1
9.800000,3.600720E-1
9.805000,3.600720E-1
9.810000,3.676050E-1
9.815000,3.575610E-1
9.820000,3.676050E-1
9.825000,3.600720E-1
9.830000,3.650940E-1
9.835000,3.600720E-1
9.840000,3.600720E-1
9.845000,3.550500E-1
9.850000,3.650940E-1
9.855000,3.625830E-1
9.860000,3.625830E-1
9.865000,3.676050E-1
9.870000,3.550500E-1
9.875000,3.600720E-1
9.880000,3.600720E-1
9.885000,3.600720E-1
9.890000,3.600720E-1
9.895000,3.600720E-1
9.900000,3.575610E-1
9.905000,3.600720E-1
9.910000,3.600720E-1
9.915000,3.600720E-1
9.920000,3.600720E-1
9.925000,3.625830E-1
9.930000,3.600720E-1
9.935000,3.600720E-1
9.940000,3.600720E-1
9.945000,3.600720E-1
9.950000,3.600720E-1
9.955000,3.600720E-1
9.960000,3.600720E-1
9.965000,3.600720E-1
9.970000,3.676050E-1
9.975000,3.525390E-1
9.980000,3.676050E-1
9.985000,3.550500E-1
9.990000,3.676050E-1
9.995000,3.525390E-1
10.000000,3.600720E-1
10.005000,3.600720E-1
10.010000,3.575610E-1
10.015000,3.600720E-1
10.020000,3.600720E-1
10.025000,3.550500E-1
10.030000,3.625830E-1
10.035000,3.600720E-1
10.040000,3.550500E-1
10.045000,3.600720E-1
10.050000,3.676050E-1
10.055000,3.625830E-1
10.060000,3.550500E-1
10.065000,3.625830E-1
10.070000,3.676050E-1
10.075000,3.600720E-1
10.080000,3.575610E-1
10.085000,3.676050E-1
10.090000,3.600720E-1
10.095000,3.600720E-1
10.100000,3.676050E-1
10.105000,3.600720E-1
10.110000,3.625830E-1
10.115000,3.600720E-1
10.120000,3.600720E-1
10.125000,3.625830E-1
10.130000,3.550500E-1
10.135000,3.650940E-1
10.140000,3.600720E-1
10.145000,3.600720E-1
10.150000,3.676050E-1
10.155000,3.600720E-1
10.160000,3.525390E-1
10.165000,3.676050E-1
10.170000,3.600720E-1
10.175000,3.600720E-1
10.180000,3.650940E-1
10.185000,3.600720E-1
10.190000,3.600720E-1
10.195000,3.676050E-1
10.200000,3.575610E-1
10.205000,4.555944E+0
10.210000,4.555944E+0
10.215000,4.553433E+0
10.220000,4.558455E+0
10.225000,4.563477E+0
10.230000,4.555944E+0
10.235000,4.553433E+0
10.240000,4.553433E+0
10.245000,4.555944E+0
10.250000,4.550922E+0
10.255000,4.555944E+0
10.260000,4.563477E+0
10.265000,4.545900E+0
10.270000,4.558455E+0
10.275000,4.560966E+0
10.280000,4.555944E+0
10.285000,4.555944E+0
10.290000,4.553433E+0
10.295000,4.558455E+0
10.300000,4.555944E+0
10.305000,4.548411E+0
10.310000,4.563477E+0
10.315000,4.555944E+0
10.320000,4.553433E+0
10.325000,4.555944E+0
10.330000,4.558455E+0
10.335000,4.550922E+0
10.340000,4.553433E+0
10.345000,4.560966E+0
10.350000,4.553433E+0
10.355000,4.558455E+0
10.360000,4.553433E+0
10.365000,4.553433E+0
10.370000,3.676050E-1
10.375000,3.600720E-1
10.380000,3.600720E-1
10.385000,3.600720E-1
10.390000,3.625830E-1
10.395000,3.676050E-1
10.400000,3.575610E-1
10.405000,3.676050E-1
10.410000,3.550500E-1
10.415000,3.600720E-1
10.420000,3.625830E-1
10.425000,3.600720E-1
10.430000,3.600720E-1
10.435000,3.575610E-1
10.440000,3.600720E-1
10.445000,3.676050E-1
10.450000,3.575610E-1
10.455000,3.676050E-1
10.460000,3.600720E-1
10.465000,3.600720E-1
10.470000,3.676050E-1
10.475000,3.600720E-1
10.480000,3.550500E-1
10.485000,3.650940E-1
10.490000,3.575610E-1
10.495000,3.575610E-1
10.500000,3.625830E-1
10.505000,3.550500E-1
10.510000,3.600720E-1
10.515000,3.676050E-1
10.520000,3.625830E-1
10.525000,3.550500E-1
10.530000,3.625830E-1
10.535000,3.676050E-1
10.540000,3.625830E-1
10.545000,3.575610E-1
10.550000,3.676050E-1
10.555000,3.600720E-1
10.560000,3.550500E-1
10.565000,3.600720E-1
10.570000,3.600720E-1
10.575000,3.550500E-1
10.580000,3.625830E-1
10.585000,3.650940E-1
10.590000,3.550500E-1
10.595000,3.600720E-1
10.600000,3.600720E-1
10.605000,3.550500E-1
10.610000,3.625830E-1
10.615000,3.600720E-1
10.620000,3.525390E-1
10.625000,3.676050E-1
10.630000,3.625830E-1
10.635000,3.625830E-1
10.640000,3.600720E-1
10.645000,3.600720E-1
10.650000,3.650940E-1
10.655000,3.600720E-1
10.660000,3.550500E-1
10.665000,3.600720E-1
10.670000,3.676050E-1
10.675000,3.600720E-1
10.680000,3.600720E-1
10.685000,3.650940E-1
10.690000,3.550500E-1
10.695000,3.676050E-1
10.700000,3.575610E-1
10.705000,3.676050E-1
10.710000,3.575610E-1
10.715000,3.600720E-1
10.720000,3.600720E-1
10.725000,3.600720E-1
10.730000,3.600720E-1
10.735000,3.550500E-1
10.740000,3.650940E-1
10.745000,3.550500E-1
10.750000,3.600720E-1
10.755000,3.600720E-1
