time,(N)
0.480000,8.685982E+1
0.485000,8.763161E+1
0.490000,8.805135E+1
0.495000,8.959492E+1
0.500000,9.215400E+1
0.505000,9.532239E+1
0.510000,9.975000E+1
0.515000,1.049359E+2
0.520000,1.104467E+2
0.525000,1.164720E+2
0.530000,1.221589E+2
0.535000,1.293216E+2
0.540000,1.358073E+2
0.545000,1.414129E+2
0.550000,1.470997E+2
0.555000,1.518929E+2
0.560000,1.570653E+2
0.565000,1.624813E+2
0.570000,1.679109E+2
0.575000,1.732457E+2
0.580000,1.777410E+2
0.585000,1.818030E+2
0.590000,1.880315E+2
0.595000,1.934746E+2
0.600000,2.007321E+2
0.605000,2.081385E+2
0.610000,2.148544E+2
0.615000,2.223692E+2
0.620000,2.281914E+2
0.625000,2.332284E+2
0.630000,2.394568E+2
0.635000,2.436813E+2
0.640000,2.487995E+2
0.645000,2.535114E+2
0.650000,2.562465E+2
0.655000,2.582775E+2
0.660000,2.593472E+2
0.665000,2.605658E+2
0.670000,2.612293E+2
0.675000,2.613376E+2
0.680000,2.609720E+2
0.685000,2.615949E+2
0.690000,2.623802E+2
0.695000,2.633686E+2
0.700000,2.640727E+2
0.705000,2.635040E+2
0.710000,2.634769E+2
0.715000,2.621771E+2
0.720000,2.598888E+2
0.725000,2.568152E+2
0.730000,2.536604E+2
0.735000,2.490432E+2
0.740000,2.458748E+2
0.745000,2.408650E+2
0.750000,2.355437E+2
0.755000,2.299923E+2
0.760000,2.243460E+2
0.765000,2.186998E+2
0.770000,2.126474E+2
0.775000,2.064054E+2
0.780000,2.009758E+2
0.785000,1.968596E+2
0.790000,1.928788E+2
0.795000,1.890064E+2
0.800000,1.839018E+2
0.805000,1.792440E+2
0.810000,1.742747E+2
0.815000,1.684390E+2
0.820000,1.621834E+2
0.825000,1.557519E+2
0.830000,1.496453E+2
0.835000,1.440803E+2
0.840000,1.373103E+2
0.845000,1.304048E+2
0.850000,1.247586E+2
0.855000,1.191801E+2
0.860000,1.138317E+2
0.865000,1.086323E+2
0.870000,1.041099E+2
0.875000,1.012800E+2
0.880000,9.953336E+1
0.885000,9.896467E+1
0.890000,9.731278E+1
0.895000,9.617541E+1
0.900000,9.432042E+1
0.905000,9.392776E+1
0.910000,9.256020E+1
0.915000,9.188320E+1
0.920000,9.061043E+1
0.925000,9.063751E+1
0.930000,9.088123E+1
0.935000,9.013653E+1
0.940000,9.004174E+1
0.945000,9.096247E+1
0.950000,9.345385E+1
0.955000,9.631081E+1
0.960000,9.900529E+1
0.965000,1.028913E+2
0.970000,1.076168E+2
0.975000,1.131953E+2
0.980000,1.191801E+2
0.985000,1.256928E+2
0.990000,1.306756E+2
0.995000,1.359021E+2
1.000000,1.401266E+2
1.005000,1.451635E+2
1.010000,1.496588E+2
1.015000,1.539240E+2
1.020000,1.593265E+2
1.025000,1.634562E+2
1.030000,1.670037E+2
1.035000,1.709033E+2
1.040000,1.771317E+2
1.045000,1.831164E+2
1.050000,1.888710E+2
1.055000,1.934746E+2
1.060000,1.993510E+2
1.065000,2.063377E+2
1.070000,2.137577E+2
1.075000,2.204465E+2
1.080000,2.258896E+2
1.085000,2.296267E+2
1.090000,2.333096E+2
1.095000,2.374799E+2
1.100000,2.397411E+2
1.105000,2.420700E+2
1.110000,2.439927E+2
1.115000,2.463893E+2
1.120000,2.481902E+2
1.125000,2.491109E+2
1.130000,2.502212E+2
1.135000,2.512502E+2
1.140000,2.538229E+2
1.145000,2.533896E+2
1.150000,2.544999E+2
1.155000,2.553123E+2
1.160000,2.565986E+2
1.165000,2.578578E+2
1.170000,2.574787E+2
1.175000,2.559351E+2
1.180000,2.527261E+2
1.185000,2.495983E+2
1.190000,2.463623E+2
1.195000,2.423950E+2
1.200000,2.376018E+2
1.205000,2.321722E+2
1.210000,2.277175E+2
1.215000,2.226806E+2
1.220000,2.178333E+2
1.225000,2.130807E+2
1.230000,2.081385E+2
1.235000,2.053087E+2
1.240000,1.998655E+2
1.245000,1.947474E+2
1.250000,1.911457E+2
1.255000,1.891012E+2
1.260000,1.858109E+2
1.265000,1.808281E+2
1.270000,1.748163E+2
1.275000,1.692649E+2
1.280000,1.635645E+2
1.285000,1.571465E+2
1.290000,1.502681E+2
1.295000,1.443917E+2
1.300000,1.385966E+2
1.305000,1.340742E+2
1.310000,1.290237E+2
1.315000,1.233639E+2
1.320000,1.191936E+2
1.325000,1.171490E+2
1.330000,1.135067E+2
1.335000,1.115164E+2
1.340000,1.092281E+2
1.345000,1.077522E+2
1.350000,1.070210E+2
1.355000,1.067502E+2
1.360000,1.041912E+2
1.365000,1.016321E+2
1.370000,9.964168E+1
1.375000,9.823351E+1
1.380000,9.636497E+1
1.385000,9.526823E+1
1.390000,9.499742E+1
1.395000,9.564735E+1
1.400000,9.733986E+1
1.405000,9.847723E+1
1.410000,1.003322E+2
1.415000,1.024851E+2
1.420000,1.062357E+2
1.425000,1.109883E+2
1.430000,1.153347E+2
1.435000,1.183947E+2
1.440000,1.243118E+2
1.445000,1.296330E+2
1.450000,1.340742E+2
1.455000,1.385153E+2
1.460000,1.419951E+2
1.465000,1.441345E+2
1.470000,1.474653E+2
1.475000,1.514461E+2
1.480000,1.560227E+2
1.485000,1.610054E+2
1.490000,1.653383E+2
1.495000,1.708897E+2
1.500000,1.767932E+2
1.505000,1.821686E+2
1.510000,1.877471E+2
1.515000,1.947203E+2
1.520000,2.013549E+2
1.525000,2.072043E+2
1.530000,2.121464E+2
1.535000,2.175083E+2
1.540000,2.226400E+2
1.545000,2.268916E+2
1.550000,2.290038E+2
1.555000,2.300600E+2
1.560000,2.319962E+2
1.565000,2.337429E+2
1.570000,2.353271E+2
1.575000,2.377372E+2
1.580000,2.390777E+2
1.585000,2.414743E+2
1.590000,2.432616E+2
1.595000,2.454686E+2
1.600000,2.470257E+2
1.605000,2.485422E+2
1.610000,2.501399E+2
1.615000,2.505732E+2
1.620000,2.509524E+2
1.625000,2.509659E+2
1.630000,2.509253E+2
1.635000,2.503837E+2
1.640000,2.475402E+2
1.645000,2.440875E+2
1.650000,2.405265E+2
1.655000,2.359635E+2
1.660000,2.323618E+2
1.665000,2.285976E+2
1.670000,2.252126E+2
1.675000,2.216516E+2
1.680000,2.183613E+2
1.685000,2.149898E+2
1.690000,2.110090E+2
1.695000,2.073532E+2
1.700000,2.031964E+2
1.705000,1.996760E+2
1.710000,1.947338E+2
1.715000,1.897511E+2
1.720000,1.855536E+2
1.725000,1.812344E+2
1.730000,1.768474E+2
1.735000,1.701450E+2
1.740000,1.631042E+2
1.745000,1.562393E+2
1.750000,1.504712E+2
1.755000,1.452989E+2
1.760000,1.411692E+2
1.765000,1.373644E+2
1.770000,1.331941E+2
1.775000,1.294299E+2
1.780000,1.259772E+2
1.785000,1.237431E+2
1.790000,1.210486E+2
1.795000,1.187061E+2
1.800000,1.165804E+2
1.805000,1.138182E+2
1.810000,1.114893E+2
1.815000,1.093906E+2
1.820000,1.086052E+2
1.825000,1.074679E+2
1.830000,1.040016E+2
1.835000,1.019977E+2
1.840000,1.002239E+2
1.845000,9.962814E+1
1.850000,9.926256E+1
1.855000,1.008197E+2
1.860000,1.022685E+2
1.865000,1.043536E+2
1.870000,1.070210E+2
1.875000,1.103925E+2
1.880000,1.133443E+2
1.885000,1.163772E+2
1.890000,1.199248E+2
1.895000,1.233910E+2
1.900000,1.264917E+2
1.905000,1.299986E+2
1.910000,1.341825E+2
1.915000,1.379060E+2
1.920000,1.406817E+2
1.925000,1.433356E+2
1.930000,1.462061E+2
1.935000,1.495911E+2
1.940000,1.539104E+2
1.945000,1.588796E+2
1.950000,1.645665E+2
1.955000,1.711470E+2
1.960000,1.770775E+2
1.965000,1.830758E+2
1.970000,1.891689E+2
1.975000,1.944360E+2
1.980000,2.001905E+2
1.985000,2.049295E+2
1.990000,2.091270E+2
1.995000,2.127151E+2
2.000000,2.159106E+2
2.005000,2.193904E+2
2.010000,2.230868E+2
2.015000,2.259167E+2
2.020000,2.267562E+2
2.025000,2.279748E+2
2.030000,2.312515E+2
2.035000,2.335533E+2
2.040000,2.365051E+2
2.045000,2.403369E+2
2.050000,2.429908E+2
2.055000,2.447239E+2
2.060000,2.465518E+2
2.065000,2.470122E+2
2.070000,2.481902E+2
2.075000,2.484474E+2
2.080000,2.491109E+2
2.085000,2.479735E+2
2.090000,2.466331E+2
2.095000,2.446968E+2
2.100000,2.427470E+2
2.105000,2.409462E+2
2.110000,2.364238E+2
2.115000,2.326732E+2
2.120000,2.292611E+2
2.125000,2.254428E+2
2.130000,2.236149E+2
2.135000,2.209204E+2
2.140000,2.180499E+2
2.145000,2.155314E+2
2.150000,2.124985E+2
2.155000,2.089916E+2
2.160000,2.047671E+2
2.165000,2.001228E+2
2.170000,1.950046E+2
2.175000,1.901437E+2
2.180000,1.848360E+2
2.185000,1.784722E+2
2.190000,1.731915E+2
2.195000,1.687233E+2
2.200000,1.637541E+2
2.205000,1.565643E+2
2.210000,1.502411E+2
2.215000,1.459895E+2
2.220000,1.423607E+2
2.225000,1.399777E+2
2.230000,1.369447E+2
2.235000,1.337492E+2
2.240000,1.318807E+2
2.245000,1.293893E+2
2.250000,1.252866E+2
2.255000,1.219558E+2
2.260000,1.195456E+2
2.265000,1.168647E+2
2.270000,1.140619E+2
2.275000,1.111778E+2
2.280000,1.093229E+2
2.285000,1.069398E+2
2.290000,1.059378E+2
2.295000,1.046515E+2
2.300000,1.034735E+2
2.305000,1.026070E+2
2.310000,1.030132E+2
2.315000,1.048546E+2
2.320000,1.079688E+2
2.325000,1.109883E+2
2.330000,1.142379E+2
2.335000,1.159846E+2
2.340000,1.183135E+2
2.345000,1.205341E+2
2.350000,1.227546E+2
2.355000,1.249211E+2
2.360000,1.277374E+2
2.365000,1.305131E+2
2.370000,1.328149E+2
2.375000,1.363354E+2
2.380000,1.401401E+2
2.385000,1.434575E+2
2.390000,1.479392E+2
2.395000,1.516763E+2
2.400000,1.549124E+2
2.405000,1.599764E+2
2.410000,1.668277E+2
2.415000,1.732051E+2
2.420000,1.788242E+2
2.425000,1.842673E+2
2.430000,1.895074E+2
2.435000,1.939350E+2
2.440000,1.985928E+2
2.445000,2.013956E+2
2.450000,2.048483E+2
2.455000,2.084906E+2
2.460000,2.108195E+2
2.465000,2.140014E+2
2.470000,2.178062E+2
2.475000,2.209610E+2
2.480000,2.244679E+2
2.485000,2.270270E+2
2.490000,2.293423E+2
2.495000,2.323212E+2
2.500000,2.352052E+2
2.505000,2.391860E+2
2.510000,2.418669E+2
2.515000,2.435865E+2
2.520000,2.448593E+2
2.525000,2.462404E+2
2.530000,2.450895E+2
2.535000,2.438980E+2
2.540000,2.427606E+2
2.545000,2.419888E+2
2.550000,2.402015E+2
2.555000,2.374935E+2
2.560000,2.351375E+2
2.565000,2.328899E+2
2.570000,2.305745E+2
2.575000,2.282727E+2
2.580000,2.252397E+2
2.585000,2.224504E+2
2.590000,2.198101E+2
2.595000,2.180499E+2
2.600000,2.161272E+2
2.605000,2.136358E+2
2.610000,2.108601E+2
2.615000,2.068658E+2
2.620000,2.021132E+2
2.625000,1.963722E+2
2.630000,1.913894E+2
2.635000,1.863796E+2
2.640000,1.810719E+2
2.645000,1.765766E+2
2.650000,1.709980E+2
2.655000,1.665840E+2
2.660000,1.620209E+2
2.665000,1.569163E+2
2.670000,1.537479E+2
2.675000,1.491714E+2
2.680000,1.450687E+2
2.685000,1.420357E+2
2.690000,1.401401E+2
2.695000,1.382581E+2
2.700000,1.350761E+2
2.705000,1.312714E+2
2.710000,1.281707E+2
2.715000,1.250971E+2
2.720000,1.206153E+2
2.725000,1.174198E+2
2.730000,1.143869E+2
2.735000,1.125454E+2
2.740000,1.111101E+2
2.745000,1.092552E+2
2.750000,1.084292E+2
2.755000,1.078064E+2
2.760000,1.087813E+2
2.765000,1.093906E+2
2.770000,1.091739E+2
2.775000,1.105550E+2
2.780000,1.123152E+2
2.785000,1.159710E+2
2.790000,1.189363E+2
2.795000,1.208184E+2
2.800000,1.230254E+2
2.805000,1.237160E+2
2.810000,1.254491E+2
2.815000,1.264646E+2
2.820000,1.290643E+2
2.825000,1.306350E+2
2.830000,1.345887E+2
2.835000,1.384070E+2
2.840000,1.421711E+2
2.845000,1.457864E+2
2.850000,1.504306E+2
2.855000,1.558060E+2
2.860000,1.605045E+2
2.865000,1.652706E+2
2.870000,1.697659E+2
2.875000,1.752361E+2
2.880000,1.806115E+2
2.885000,1.854724E+2
2.890000,1.888033E+2
2.895000,1.922966E+2
2.900000,1.954108E+2
2.905000,1.988229E+2
2.910000,2.010977E+2
2.915000,2.038328E+2
2.920000,2.076105E+2
2.925000,2.118485E+2
2.930000,2.151794E+2
2.935000,2.178739E+2
2.940000,2.218682E+2
2.945000,2.257136E+2
2.950000,2.286653E+2
2.955000,2.311432E+2
2.960000,2.338241E+2
2.965000,2.357874E+2
2.970000,2.385496E+2
2.975000,2.399713E+2
2.980000,2.416909E+2
2.985000,2.407160E+2
2.990000,2.396599E+2
2.995000,2.388204E+2
3.000000,2.366811E+2
3.005000,2.349073E+2
3.010000,2.330388E+2
3.015000,2.323482E+2
3.020000,2.311703E+2
3.025000,2.288414E+2
3.030000,2.273655E+2
3.035000,2.258761E+2
3.040000,2.244679E+2
3.045000,2.223286E+2
3.050000,2.192820E+2
3.055000,2.162897E+2
3.060000,2.132702E+2
3.065000,2.113340E+2
3.070000,2.084635E+2
3.075000,2.036432E+2
3.080000,1.995677E+2
3.085000,1.934881E+2
3.090000,1.880044E+2
3.095000,1.834414E+2
3.100000,1.788648E+2
3.105000,1.745185E+2
3.110000,1.705241E+2
3.115000,1.671933E+2
3.120000,1.630906E+2
3.125000,1.599493E+2
3.130000,1.569028E+2
3.135000,1.535584E+2
3.140000,1.504035E+2
3.145000,1.469237E+2
3.150000,1.435658E+2
3.155000,1.408171E+2
3.160000,1.376217E+2
3.165000,1.351438E+2
3.170000,1.312578E+2
3.175000,1.274937E+2
3.180000,1.239732E+2
3.185000,1.200602E+2
3.190000,1.175282E+2
3.195000,1.151993E+2
3.200000,1.139536E+2
3.205000,1.140213E+2
3.210000,1.135880E+2
3.215000,1.136015E+2
3.220000,1.145493E+2
3.225000,1.158627E+2
3.230000,1.170543E+2
3.235000,1.169053E+2
3.240000,1.182593E+2
3.245000,1.195863E+2
3.250000,1.206830E+2
3.255000,1.228765E+2
3.260000,1.245013E+2
3.265000,1.258824E+2
3.270000,1.266948E+2
3.275000,1.280759E+2
3.280000,1.297549E+2
3.285000,1.320567E+2
3.290000,1.355907E+2
3.295000,1.399912E+2
3.300000,1.447573E+2
3.305000,1.490766E+2
3.310000,1.537073E+2
3.315000,1.584870E+2
3.320000,1.627927E+2
3.325000,1.673151E+2
3.330000,1.722031E+2
3.335000,1.755881E+2
3.340000,1.787836E+2
3.345000,1.830216E+2
3.350000,1.866233E+2
3.355000,1.904958E+2
3.360000,1.924726E+2
3.365000,1.947474E+2
3.370000,1.973471E+2
3.375000,2.004748E+2
3.380000,2.042390E+2
3.385000,2.088832E+2
3.390000,2.135140E+2
3.395000,2.173458E+2
3.400000,2.203788E+2
3.405000,2.227483E+2
3.410000,2.265260E+2
3.415000,2.294507E+2
3.420000,2.314004E+2
3.425000,2.328763E+2
3.430000,2.334585E+2
3.435000,2.341897E+2
3.440000,2.349750E+2
3.445000,2.351917E+2
3.450000,2.340678E+2
3.455000,2.324159E+2
3.460000,2.312244E+2
3.465000,2.303037E+2
3.470000,2.294371E+2
3.475000,2.276498E+2
3.480000,2.275009E+2
3.485000,2.281644E+2
3.490000,2.273790E+2
3.495000,2.261604E+2
3.500000,2.239263E+2
3.505000,2.215839E+2
3.510000,2.191331E+2
3.515000,2.166011E+2
3.520000,2.130130E+2
3.525000,2.088020E+2
3.530000,2.058773E+2
3.535000,2.023569E+2
3.540000,1.979699E+2
3.545000,1.921748E+2
3.550000,1.872868E+2
3.555000,1.828998E+2
3.560000,1.794335E+2
3.565000,1.755340E+2
3.570000,1.724874E+2
3.575000,1.690753E+2
3.580000,1.667735E+2
3.585000,1.646883E+2
3.590000,1.608836E+2
3.595000,1.569299E+2
3.600000,1.540187E+2
3.605000,1.507962E+2
3.610000,1.464227E+2
3.615000,1.425774E+2
3.620000,1.382174E+2
3.625000,1.349137E+2
3.630000,1.319077E+2
3.635000,1.290779E+2
3.640000,1.258147E+2
3.645000,1.226057E+2
3.650000,1.196540E+2
3.655000,1.190446E+2
3.660000,1.179614E+2
3.665000,1.185978E+2
3.670000,1.189905E+2
3.675000,1.193967E+2
3.680000,1.197217E+2
3.685000,1.196946E+2
3.690000,1.202091E+2
3.695000,1.203851E+2
3.700000,1.208184E+2
3.705000,1.211975E+2
3.710000,1.221047E+2
3.715000,1.224297E+2
3.720000,1.246773E+2
3.725000,1.258959E+2
3.730000,1.277374E+2
3.735000,1.292268E+2
3.740000,1.317046E+2
3.745000,1.343314E+2
3.750000,1.382581E+2
3.755000,1.428211E+2
3.760000,1.467206E+2
3.765000,1.512701E+2
3.770000,1.561039E+2
3.775000,1.599628E+2
3.780000,1.635104E+2
3.785000,1.670443E+2
3.790000,1.706866E+2
3.795000,1.735707E+2
3.800000,1.768880E+2
3.805000,1.793929E+2
3.810000,1.829133E+2
3.815000,1.863390E+2
3.820000,1.900219E+2
3.825000,1.930549E+2
3.830000,1.954921E+2
3.835000,1.992698E+2
3.840000,2.031422E+2
3.845000,2.069199E+2
3.850000,2.113882E+2
3.855000,2.152200E+2
3.860000,2.190519E+2
3.865000,2.223556E+2
3.870000,2.248199E+2
3.875000,2.262687E+2
3.880000,2.266072E+2
3.885000,2.285706E+2
3.890000,2.283945E+2
3.895000,2.290580E+2
3.900000,2.295454E+2
3.905000,2.292340E+2
3.910000,2.294913E+2
3.915000,2.296538E+2
3.920000,2.288414E+2
3.925000,2.285435E+2
3.930000,2.277040E+2
3.935000,2.273926E+2
3.940000,2.273384E+2
3.945000,2.272030E+2
3.950000,2.265802E+2
3.955000,2.251991E+2
3.960000,2.233982E+2
3.965000,2.210829E+2
3.970000,2.172917E+2
3.975000,2.138931E+2
3.980000,2.098717E+2
3.985000,2.064054E+2
3.990000,2.022215E+2
3.995000,1.982136E+2
4.000000,1.948557E+2
4.005000,1.921071E+2
4.010000,1.881669E+2
4.015000,1.842809E+2
4.020000,1.806521E+2
4.025000,1.769421E+2
4.030000,1.747216E+2
4.035000,1.717157E+2
4.040000,1.697253E+2
4.045000,1.663132E+2
4.050000,1.628469E+2
4.055000,1.593265E+2
4.060000,1.548853E+2
4.065000,1.501734E+2
4.070000,1.465040E+2
4.075000,1.425367E+2
4.080000,1.383664E+2
4.085000,1.348053E+2
4.090000,1.318807E+2
4.095000,1.295924E+2
4.100000,1.285633E+2
4.105000,1.265459E+2
4.110000,1.244878E+2
4.115000,1.224026E+2
4.120000,1.221318E+2
4.125000,1.222266E+2
4.130000,1.221860E+2
4.135000,1.226463E+2
4.140000,1.228359E+2
4.145000,1.226057E+2
4.150000,1.222943E+2
4.155000,1.215496E+2
4.160000,1.208996E+2
4.165000,1.224974E+2
4.170000,1.227682E+2
4.175000,1.228494E+2
4.180000,1.236754E+2
4.185000,1.266136E+2
4.190000,1.293080E+2
4.195000,1.316911E+2
4.200000,1.341283E+2
4.205000,1.374592E+2
4.210000,1.401808E+2
4.215000,1.443646E+2
4.220000,1.487652E+2
4.225000,1.528137E+2
4.230000,1.562258E+2
4.235000,1.600982E+2
4.240000,1.627927E+2
4.245000,1.653518E+2
4.250000,1.683442E+2
4.255000,1.709710E+2
4.260000,1.741800E+2
4.265000,1.768338E+2
4.270000,1.809094E+2
4.275000,1.838205E+2
4.280000,1.878148E+2
4.285000,1.920664E+2
4.290000,1.961691E+2
4.295000,1.990396E+2
4.300000,2.026683E+2
4.305000,2.066356E+2
4.310000,2.111580E+2
4.315000,2.149086E+2
4.320000,2.172510E+2
4.325000,2.206631E+2
4.330000,2.221255E+2
4.335000,2.236826E+2
4.340000,2.237909E+2
4.345000,2.234795E+2
4.350000,2.240482E+2
4.355000,2.250366E+2
4.360000,2.250231E+2
4.365000,2.258219E+2
4.370000,2.264448E+2
4.375000,2.277852E+2
4.380000,2.284487E+2
4.385000,2.287330E+2
4.390000,2.282727E+2
4.395000,2.278665E+2
4.400000,2.263635E+2
4.405000,2.259302E+2
4.410000,2.263635E+2
4.415000,2.244814E+2
4.420000,2.208933E+2
4.425000,2.184019E+2
4.430000,2.147732E+2
4.435000,2.110361E+2
4.440000,2.072720E+2
4.445000,2.045910E+2
4.450000,2.010300E+2
4.455000,1.976179E+2
4.460000,1.943412E+2
4.465000,1.909561E+2
4.470000,1.889793E+2
4.475000,1.862036E+2
4.480000,1.832924E+2
4.485000,1.795960E+2
4.490000,1.752767E+2
4.495000,1.724604E+2
4.500000,1.703075E+2
4.505000,1.671256E+2
4.510000,1.632125E+2
4.515000,1.589067E+2
4.520000,1.548041E+2
4.525000,1.504577E+2
4.530000,1.459218E+2
4.535000,1.423201E+2
4.540000,1.390975E+2
4.545000,1.364978E+2
4.550000,1.346699E+2
4.555000,1.330857E+2
4.560000,1.311901E+2
4.565000,1.303100E+2
4.570000,1.294705E+2
4.575000,1.284009E+2
4.580000,1.270198E+2
4.585000,1.259501E+2
4.590000,1.258282E+2
4.595000,1.245690E+2
4.600000,1.246909E+2
4.605000,1.242034E+2
4.610000,1.232692E+2
4.615000,1.224703E+2
4.620000,1.215225E+2
4.625000,1.220506E+2
4.630000,1.230390E+2
4.635000,1.250971E+2
4.640000,1.272500E+2
4.645000,1.287394E+2
4.650000,1.311495E+2
4.655000,1.346022E+2
4.660000,1.384612E+2
4.665000,1.411963E+2
4.670000,1.436470E+2
4.675000,1.462196E+2
4.680000,1.497536E+2
4.685000,1.531657E+2
4.690000,1.568892E+2
4.695000,1.595837E+2
4.700000,1.622782E+2
4.705000,1.639978E+2
4.710000,1.668412E+2
4.715000,1.693055E+2
4.720000,1.726770E+2
4.725000,1.765495E+2
4.730000,1.808146E+2
4.735000,1.851204E+2
4.740000,1.886408E+2
4.745000,1.926080E+2
4.750000,1.969815E+2
4.755000,2.010435E+2
4.760000,2.047535E+2
4.765000,2.066085E+2
4.770000,2.092488E+2
4.775000,2.121735E+2
4.780000,2.158293E+2
4.785000,2.172646E+2
4.790000,2.192279E+2
4.795000,2.197830E+2
4.800000,2.200132E+2
4.805000,2.204871E+2
4.810000,2.219901E+2
4.815000,2.234253E+2
4.820000,2.239805E+2
4.825000,2.254157E+2
4.830000,2.262958E+2
4.835000,2.264718E+2
4.840000,2.276905E+2
4.845000,2.282456E+2
4.850000,2.276363E+2
4.855000,2.269187E+2
4.860000,2.250908E+2
4.865000,2.238857E+2
4.870000,2.225858E+2
4.875000,2.209204E+2
4.880000,2.188217E+2
4.885000,2.153960E+2
4.890000,2.127151E+2
4.895000,2.084635E+2
4.900000,2.051191E+2
4.905000,2.021538E+2
4.910000,1.989854E+2
4.915000,1.966701E+2
4.920000,1.949911E+2
4.925000,1.931361E+2
4.930000,1.905635E+2
4.935000,1.871514E+2
4.940000,1.844434E+2
4.945000,1.808688E+2
4.950000,1.769151E+2
4.955000,1.727718E+2
4.960000,1.692107E+2
4.965000,1.664215E+2
4.970000,1.629417E+2
4.975000,1.593265E+2
4.980000,1.546145E+2
4.985000,1.506337E+2
4.990000,1.468966E+2
4.995000,1.440803E+2
5.000000,1.412098E+2
5.005000,1.390298E+2
5.010000,1.378654E+2
5.015000,1.375675E+2
5.020000,1.353334E+2
5.025000,1.344668E+2
5.030000,1.332618E+2
5.035000,1.318400E+2
5.040000,1.294841E+2
5.045000,1.282655E+2
5.050000,1.262344E+2
5.055000,1.257199E+2
5.060000,1.254627E+2
5.065000,1.247044E+2
5.070000,1.241899E+2
5.075000,1.245690E+2
5.080000,1.237431E+2
5.085000,1.243795E+2
5.090000,1.256387E+2
5.095000,1.273041E+2
5.100000,1.294299E+2
5.105000,1.331670E+2
5.110000,1.359156E+2
5.115000,1.379196E+2
5.120000,1.405734E+2
5.125000,1.433627E+2
5.130000,1.457999E+2
5.135000,1.477091E+2
5.140000,1.496994E+2
5.145000,1.524345E+2
5.150000,1.541406E+2
5.155000,1.578100E+2
5.160000,1.605857E+2
5.165000,1.634562E+2
5.170000,1.670443E+2
5.175000,1.691701E+2
5.180000,1.725010E+2
5.185000,1.771723E+2
5.190000,1.807063E+2
5.195000,1.852287E+2
5.200000,1.893043E+2
5.205000,1.936912E+2
5.210000,1.972117E+2
5.215000,2.002447E+2
5.220000,2.025059E+2
5.225000,2.049837E+2
5.230000,2.064596E+2
5.235000,2.083416E+2
5.240000,2.097634E+2
5.245000,2.128776E+2
5.250000,2.144888E+2
5.255000,2.162491E+2
5.260000,2.171969E+2
5.265000,2.184426E+2
5.270000,2.189842E+2
5.275000,2.211100E+2
5.280000,2.222067E+2
5.285000,2.237909E+2
5.290000,2.252397E+2
5.295000,2.268510E+2
5.300000,2.257542E+2
5.305000,2.258490E+2
5.310000,2.252262E+2
5.315000,2.240617E+2
5.320000,2.232087E+2
5.325000,2.202976E+2
5.330000,2.187134E+2
5.335000,2.161272E+2
5.340000,2.141097E+2
5.345000,2.122277E+2
5.350000,2.102237E+2
5.355000,2.071366E+2
5.360000,2.042932E+2
5.365000,2.013008E+2
5.370000,1.996624E+2
